čislo škatule,Ukladacia jednotka,čislo spisu,Obsah registratúrneho záznamu,OD (ROK),DO ( ROK),Oddelenie,pododdelenie,Dátum odovzdania,Odovzdal,Lehota uloženia,RZ,forma,Lokalizacia,Barcode,Rok skartácie
3,,5001047000,5001047210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001047528,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001047616,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001047712,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001047819,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001047915,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001048010,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001048117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001048213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001048619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001049611,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001049718,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001049814,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001049910,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001050014,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001050313,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001050428,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001050516,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001050612,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001050815,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001050911,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051017,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051113,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051228,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051316,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051412,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051519,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051615,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051711,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051818,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001051914,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052028,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052116,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052212,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052319,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052511,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052618,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052714,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052810,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001052917,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053012,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053119,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053215,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053311,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053418,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053514,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053610,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053717,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001053813,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001054111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001059916,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001060116,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001060415,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001060511,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001060618,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001060714,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001060810,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001060917,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061012,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061119,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061215,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061311,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061418,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061514,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061610,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061717,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061813,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001061928,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062015,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062218,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062314,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062410,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062517,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062613,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062728,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001062912,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063018,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063114,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063413,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063528,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063616,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063712,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063819,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001063915,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001064010,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001064117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001064213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001064328,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001064416,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001064512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001064619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001065128,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001065216,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001065312,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001065419,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001065515,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
3,,5001047000,5001065611,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001070728,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001071018,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001071317,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001071413,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001071528,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001072213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001072328,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001072416,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001072512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001072619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001072715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001072918,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001073216,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001073515,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001083211,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001083414,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001083617,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001083713,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001083828,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001084011,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001084310,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001084628,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001084716,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001084812,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001084919,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085014,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085110,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085217,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085313,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085428,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085516,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085612,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085719,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085815,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001085911,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001086017,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001086113,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001086228,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001086316,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001086412,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001086818,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001090817,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001091115,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001091211,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001091318,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001091510,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001091617,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001091713,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001092214,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001092310,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001092628,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001092716,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001093014,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001093110,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001093313,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001093516,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001093612,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001093815,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001093911,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001094017,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095116,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095212,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095319,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095415,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095511,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095618,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095714,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001095810,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001096514,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001096610,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001096717,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001096813,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001096928,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097015,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097218,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097314,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097410,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097613,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097816,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001097912,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001098210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001098616,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001098712,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001098819,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099010,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099328,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099416,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099811,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001099918,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001100019,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001101011,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001102516,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001102612,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001102719,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001102815,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001103113,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001103228,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001104028,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001104618,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001104714,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001110110,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001110428,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001110719,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001110815,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001111017,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001111316,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001111519,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001111615,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001111711,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001112917,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001113215,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001113311,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001113418,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001113514,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001113610,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001113717,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001113813,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001114015,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001114111,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001114218,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001114410,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001114613,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001114912,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115018,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115114,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115210,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115317,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115528,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115616,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115712,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115819,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001115915,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001116010,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001116117,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
4,,5001070000,5001116213,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001116328,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001116416,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001116512,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001116619,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001116715,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001116811,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001117013,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001117128,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001117216,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001117312,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001117419,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
5,,5001116328,5001117515,,,HUP,,10/03/2005,Tamašová,10,,obalka,P - A2/R1/P4,,2016
